latitude,longitude,acq_date,brightness,bright_t31,frp,confidence
-20.66151,145.03925,2024-11-09,354.51,305.16,10.18,n
-8.84587,-63.72352,2024-08-13,330.58,301.44,23.1,n
-13.44628,16.46919,2024-09-05,352.55,307.67,26.9,n
59.11871,-121.39029,2024-07-10,352.14,304.92,181.39,n
-7.10531,-59.52806,2024-10-04,351.61,300.35,15.46,n
-11.89561,27.83346,2024-06-08,367.0,301.35,10.22,h
27.02051,49.57471,2024-09-29,347.71,298.84,10.39,n
-17.52648,143.79805,2024-12-10,352.69,296.61,13.62,n
-12.83658,39.31291,2024-08-15,351.44,303.5,15.5,n
-20.05067,-55.5274,2024-09-24,346.63,307.58,11.42,n
-9.66061,17.21502,2024-06-11,367.0,300.8,12.18,h
-15.98376,-55.49348,2024-09-14,330.67,299.16,13.45,n
-28.40817,-59.39549,2024-08-14,341.58,306.5,25.68,n
-7.08168,16.41264,2024-08-13,340.5,298.36,25.64,n
60.71638,72.52261,2024-06-15,331.59,297.48,23.16,n
-11.54825,130.7339,2024-08-28,335.56,295.16,10.8,n
18.47673,-100.67304,2024-05-08,354.83,319.65,18.59,n
8.42587,33.0483,2024-04-13,348.64,308.63,28.47,n
19.44679,102.86835,2024-04-03,345.74,302.87,12.41,n
-5.24354,-45.24287,2024-10-12,339.92,305.15,20.49,n
5.50573,30.24198,2025-01-21,354.51,306.79,28.96,n
4.0873,29.97345,2025-01-06,355.18,308.29,11.42,n
31.67334,47.43945,2024-05-29,346.62,299.89,12.95,n
-15.85379,27.333,2024-02-23,342.3,304.9,12.44,n
-5.51038,145.23973,2024-08-15,335.53,283.78,26.46,n
8.09712,22.01666,2024-02-07,367.0,303.22,11.85,h
19.12749,94.99126,2024-03-17,351.22,314.47,32.74,n
-19.97297,138.94379,2024-12-14,367.0,312.31,31.8,h
-15.30507,17.38847,2024-08-04,349.44,310.78,28.24,n
-21.24939,33.13342,2024-09-14,343.38,315.02,10.15,n
-8.73024,15.52525,2024-06-01,367.0,296.49,26.73,h
58.42503,107.57435,2024-05-25,327.12,281.37,10.59,n
-10.21278,14.42039,2024-09-10,335.55,291.7,104.95,n
9.34842,31.01892,2024-04-15,351.12,307.14,11.46,n
-7.42107,24.3291,2024-05-28,367.0,302.01,10.44,h
-7.1785,15.9177,2024-09-10,351.99,287.59,20.32,n
-19.17783,126.87749,2024-11-04,342.67,296.87,27.95,n
-13.83185,38.44707,2024-06-14,347.07,299.07,11.63,n
8.53792,34.8904,2024-07-11,335.02,299.26,10.25,n
-15.47908,-53.15891,2024-08-22,367.0,311.39,11.32,h
4.40367,29.77783,2024-02-03,355.26,297.77,18.98,n
3.08057,26.66658,2024-03-13,341.73,298.81,18.72,n
-20.09911,-56.27094,2024-08-03,343.26,307.18,17.25,n
-16.38378,-55.96112,2024-09-23,354.97,316.46,19.75,n
61.34372,112.81628,2024-06-28,338.12,287.31,32.86,n
-12.54763,131.43246,2024-09-25,353.46,307.98,40.96,n
-12.44732,24.64578,2024-08-14,346.46,307.26,26.24,n
-7.52389,-55.0334,2024-08-11,354.21,288.16,19.59,n
31.93527,-84.84866,2024-11-18,346.7,304.42,14.63,n
4.86927,18.91496,2024-12-01,367.0,297.27,15.67,h
-22.72053,-48.60015,2024-07-25,346.04,305.96,45.71,n
20.88507,104.25182,2024-04-03,347.73,307.02,14.19,n
-16.08017,16.8807,2024-08-09,349.94,309.07,40.13,n
13.35212,-8.71649,2024-11-01,340.08,314.6,58.57,n
-10.51347,-64.44994,2024-08-14,367.0,302.64,24.34,h
48.27797,37.28986,2024-03-05,350.73,277.56,22.53,n
-7.06017,18.79627,2024-07-09,333.15,290.0,53.14,n
-4.47999,31.49917,2024-10-30,335.01,298.62,13.42,n
-30.81614,115.42248,2024-11-27,367.0,315.86,12.18,h
-16.92839,48.78132,2024-11-03,367.0,293.84,10.98,h
19.4132,73.30392,2024-02-24,367.0,313.27,17.51,h
-11.16345,15.1249,2024-05-14,341.69,298.6,15.0,n
-23.15232,130.60133,2025-01-14,347.03,310.02,11.44,n
-14.72857,18.11904,2024-08-14,367.0,310.22,30.88,h
-18.30213,-62.14874,2024-04-28,367.0,295.2,17.83,h
31.58356,47.75561,2024-07-01,367.0,330.61,10.86,h
-17.42367,20.11748,2024-09-19,354.43,322.56,44.62,n
-10.367,17.68216,2024-06-09,343.38,303.64,26.28,n
57.95671,107.07617,2024-07-06,327.62,285.43,18.87,n
-11.17083,-48.62833,2024-07-05,355.75,293.52,21.2,n
31.62677,-84.06886,2024-03-15,342.2,291.6,13.57,n
7.5681,-80.42947,2024-04-14,355.99,293.48,11.74,n
11.53587,-11.0227,2024-03-06,345.74,315.64,15.28,n
-14.05227,-63.95541,2024-10-02,341.19,303.95,13.74,n
-19.5794,-42.70196,2024-09-15,340.17,306.76,71.24,n
4.6805,11.17677,2024-12-31,342.44,291.71,11.02,n
-17.12346,-60.40413,2024-10-04,350.04,306.43,11.38,n
-9.04974,-66.04758,2024-08-30,350.0,294.18,33.74,n
44.39471,-117.43748,2024-07-20,367.0,297.11,22.07,h
-4.90399,23.44278,2024-08-10,339.15,293.83,16.65,n
-19.17732,133.13712,2024-12-22,341.98,289.34,18.66,n
-9.03573,-75.10715,2024-10-19,354.76,295.23,17.45,n
-14.81512,-59.12907,2024-08-15,367.0,316.16,81.8,h
6.8096,16.55568,2024-12-31,344.71,309.98,13.47,n
-15.62852,-59.98526,2024-10-12,344.92,295.07,25.59,n
-13.1033,141.82274,2024-10-02,340.06,302.13,38.42,n
36.74918,39.62816,2024-06-19,367.0,320.09,15.64,h
12.04376,-12.26676,2024-05-01,367.0,300.11,13.27,h
4.06544,29.50042,2025-01-28,345.2,291.45,12.2,n
-14.37356,126.68004,2024-08-16,347.56,308.95,12.07,n
-6.91347,-52.69744,2024-08-11,338.44,293.42,10.32,n
-13.32892,29.21236,2024-07-29,344.48,309.88,13.24,n
-20.80147,47.57132,2024-11-17,335.43,306.91,10.08,n
61.28788,120.39393,2024-07-01,346.23,305.97,18.44,n
12.0208,33.19709,2024-03-03,340.27,313.77,10.97,n
-18.46342,-53.03627,2024-09-03,351.32,290.57,38.38,n
-16.93658,-58.6514,2024-08-05,355.18,309.33,19.03,n
4.09805,28.50114,2025-01-10,345.65,305.08,46.72,n
15.78743,106.9237,2024-03-25,340.16,297.02,19.45,n
67.75233,155.85088,2024-06-24,344.8,300.75,34.93,n
22.8997,96.88496,2024-04-13,367.0,353.68,138.47,h
58.03405,106.54539,2024-06-27,352.96,299.16,11.94,n
-7.7056,19.68414,2024-07-12,367.0,334.39,86.36,h
41.10258,-8.47475,2024-09-17,347.42,307.58,39.52,n
7.50239,-8.78205,2024-03-01,340.18,299.48,12.32,n
21.30949,96.94592,2024-02-08,341.29,297.41,17.68,n
-23.186,47.08878,2024-12-06,339.77,297.75,11.32,n
57.86452,-112.60657,2024-07-09,353.09,314.29,56.53,n
-3.30559,16.34733,2024-06-13,352.93,298.48,23.17,n
-9.77687,26.82097,2024-05-30,345.78,302.06,20.99,n
-7.19845,17.9047,2024-08-10,346.36,295.47,13.32,n
57.29065,-115.81698,2024-07-20,345.47,307.18,13.41,n
-24.20412,-57.14458,2024-06-13,339.09,302.09,14.97,n
-18.89906,-57.81878,2024-06-06,356.03,306.23,29.61,n
-10.74568,-68.67316,2024-10-17,344.73,301.12,28.88,n
2.65128,-59.75358,2025-01-15,343.64,311.95,16.82,n
-5.17322,23.33866,2024-08-29,342.14,295.52,15.24,n
-16.48357,37.02586,2024-11-05,353.52,311.91,14.76,n
7.65316,26.76727,2024-12-22,343.36,314.03,24.54,n
10.40436,20.20918,2024-12-04,347.11,316.36,10.22,n
4.28549,11.57554,2025-01-29,340.74,312.47,20.19,n
11.45427,-2.0296,2024-12-28,367.0,311.62,16.16,h
15.95424,-5.15473,2024-11-11,352.18,312.95,12.18,n
20.8483,93.95241,2024-04-03,349.91,317.62,18.56,n
-9.03424,23.787,2024-08-21,353.09,311.58,21.36,n
50.42468,31.73985,2024-09-15,352.93,308.24,26.84,n
-18.67958,33.49916,2024-09-08,367.0,302.91,26.37,h
-8.33805,-62.86505,2024-09-06,343.24,304.68,15.58,n
-8.82085,25.79652,2024-07-09,349.41,299.9,19.87,n
-26.34009,26.74132,2024-08-22,337.15,281.14,12.75,n
13.25091,-0.66209,2024-11-11,353.6,311.03,10.03,n
12.0616,-12.22888,2024-06-03,350.99,305.9,15.39,n
6.38991,28.49022,2025-01-09,337.77,302.76,25.32,n
-18.95446,35.1898,2024-10-19,355.26,306.63,63.38,n
10.04741,21.4899,2024-12-30,344.86,319.49,21.75,n
10.31391,21.67836,2024-12-12,335.97,306.56,20.07,n
-23.72977,147.55534,2025-01-07,344.1,310.02,42.97,n
-11.53629,15.93215,2024-07-11,343.59,313.31,21.41,n
-8.71519,25.74233,2024-06-28,367.0,341.98,226.15,h
-10.93032,-51.17984,2024-08-31,350.75,311.01,28.96,n
44.12245,22.29624,2024-03-30,345.43,304.3,13.16,n
-7.88453,25.96155,2024-08-13,338.55,302.89,43.97,n
50.63559,-102.37366,2024-11-09,340.51,288.51,17.59,n
0.84673,25.48005,2024-02-10,353.38,284.24,11.7,n
-16.10475,-64.62265,2024-10-03,354.7,295.25,11.2,n
17.30159,-92.39718,2024-04-26,341.21,303.52,21.19,n
-8.45416,22.32909,2024-07-20,367.0,301.72,13.61,h
-10.91636,30.66344,2024-09-10,331.39,302.91,10.11,n
-2.63609,-43.71635,2024-12-11,338.33,288.31,11.98,n
59.82841,-121.71931,2024-08-11,337.91,301.74,13.05,n
-7.73288,36.59356,2024-09-14,347.74,295.28,13.37,n
-15.4917,-61.72507,2024-09-21,345.28,301.53,34.07,n
-9.25913,24.0923,2024-06-24,353.0,301.53,11.21,n
44.15147,-116.46434,2024-08-07,349.73,317.6,24.92,n
30.70807,-99.35695,2024-05-20,349.66,306.5,15.57,n
-7.64753,24.32596,2024-05-02,354.83,303.0,18.36,n
8.37474,24.08587,2024-12-28,367.0,299.75,19.01,h
-16.57054,-59.18396,2024-08-02,344.16,312.07,10.56,n
12.38636,106.45111,2024-12-17,331.86,297.26,13.52,n
-13.68876,-63.37861,2024-07-23,339.05,302.11,10.22,n
-13.89171,21.41452,2024-07-14,349.68,308.59,16.88,n
-9.44169,-66.72076,2024-10-08,343.8,309.03,31.51,n
-2.5557,23.25696,2024-06-28,334.51,309.16,63.7,n
-18.19118,48.14188,2024-08-13,342.23,303.85,16.9,n
14.79806,-85.22596,2024-05-19,336.31,296.8,59.39,n
-13.22444,-59.10276,2024-09-09,367.0,330.28,135.93,h
-17.17819,136.35165,2024-11-02,342.18,305.26,17.89,n
7.78698,-62.88429,2024-04-09,341.44,293.58,12.79,n
-10.50614,21.78501,2024-08-28,344.06,313.24,37.3,n
-16.4916,-59.74944,2024-08-14,367.0,301.7,257.55,h
16.49818,-92.1358,2024-03-08,348.7,307.56,10.44,n
13.62055,106.21195,2024-03-07,341.77,294.05,21.33,n
7.05839,-0.59217,2024-02-14,332.51,297.83,22.57,n
-19.90729,-49.63147,2024-09-11,353.84,312.65,21.07,n
45.64426,126.38333,2024-04-18,353.91,299.48,13.45,n
30.16568,47.41478,2025-01-01,352.15,300.97,15.11,n
-16.97269,-57.92908,2024-09-25,351.14,298.46,19.94,n
-25.00675,-59.13985,2024-10-01,355.74,302.85,12.06,n
-8.65952,16.29117,2024-08-02,342.12,302.62,24.91,n
20.87535,102.00465,2024-04-30,331.32,301.57,10.97,n
57.32529,101.35999,2024-12-01,329.21,255.39,18.1,n
-7.91027,23.82056,2024-04-28,352.64,301.84,13.09,n
-19.65523,130.6188,2025-01-24,339.64,293.02,13.25,n
-11.78799,19.62179,2024-09-12,333.79,303.66,10.79,n
12.03532,20.45312,2024-11-19,367.0,307.15,75.8,h
64.6779,-123.67917,2024-08-08,355.28,307.72,12.8,n
-10.09121,14.67511,2024-08-16,342.62,305.44,31.97,n
6.3338,35.94991,2025-01-31,367.0,295.67,26.53,h
35.54453,-81.73026,2024-03-14,347.12,305.57,19.43,n
20.36436,102.7851,2024-05-01,330.87,305.31,40.34,n
-5.80268,26.34405,2024-08-22,331.94,287.14,14.69,n
24.07822,110.72912,2024-10-31,349.17,307.66,42.72,n
-14.32139,48.19809,2024-10-25,344.2,302.76,71.82,n
-6.70703,-48.59666,2024-09-01,356.15,307.59,29.59,n
8.11657,34.18779,2024-03-02,367.0,307.52,113.33,h
-5.55449,33.69424,2024-09-12,346.42,311.39,11.21,n
40.88119,122.04404,2024-02-16,346.36,291.7,40.28,n
-2.95783,-48.60511,2024-09-20,338.62,301.7,10.81,n
-12.79596,29.21693,2024-10-22,346.92,308.86,14.61,n
-7.27343,20.32767,2024-07-09,352.98,291.63,10.34,n
-7.97555,18.14922,2024-07-16,341.42,308.1,11.94,n
-5.97398,28.24017,2024-06-13,351.74,303.85,40.49,n
-17.43721,31.44394,2024-08-27,340.08,307.83,12.48,n
8.84922,1.8749,2025-01-27,350.64,317.43,22.63,n
-5.72678,31.9906,2024-08-14,331.93,299.98,20.3,n
20.60723,102.14582,2024-04-05,343.9,311.47,232.5,n
9.65736,27.72911,2024-11-29,345.82,307.87,11.1,n
-37.4752,142.2249,2025-01-31,333.47,287.14,48.46,n
8.33645,15.59888,2024-03-09,342.82,309.04,10.07,n
5.48638,15.83508,2024-02-06,367.0,303.15,17.84,h
-4.6277,25.85804,2024-06-09,367.0,304.48,30.33,h
-9.16809,18.77096,2024-07-15,367.0,303.92,26.11,h
-6.011,25.1651,2024-05-18,332.03,293.27,13.77,n
-15.89498,-62.18811,2024-08-27,343.6,299.27,10.23,n
17.17879,-91.114,2024-03-30,350.08,307.17,40.09,n
-6.84388,-59.94307,2024-07-26,342.46,291.92,33.93,n
9.13796,21.12251,2025-01-28,347.7,304.14,29.67,n
11.18513,-14.91536,2024-05-21,348.25,295.19,48.14,n
51.40526,109.99076,2024-03-20,350.55,286.16,11.15,n
8.96751,28.49596,2024-03-06,353.33,309.25,24.92,n
-5.27964,20.15523,2024-07-27,332.08,298.89,10.9,n
45.99085,125.52646,2024-04-19,349.54,300.13,22.56,n
25.56548,93.05721,2024-04-03,350.15,307.61,19.78,n
30.52448,47.61636,2024-03-07,367.0,298.57,15.01,h
17.13686,-90.43491,2024-03-24,353.95,300.88,44.23,n
39.97245,-121.76281,2024-07-25,349.72,305.41,15.2,n
68.53651,154.39986,2024-08-09,344.42,296.45,48.3,n
-10.50236,14.63164,2024-06-27,367.0,295.92,77.7,h
53.76958,119.17377,2024-08-19,346.9,296.4,18.2,n
-16.42576,137.66835,2024-08-09,353.13,311.39,26.03,n
3.51033,-60.42085,2025-01-26,332.16,294.9,17.85,n
-5.65308,22.84013,2024-08-05,367.0,290.96,14.84,h
-14.24121,-64.80572,2024-09-15,328.74,287.91,11.95,n
13.22157,-12.01458,2024-04-22,347.64,314.03,51.84,n
-4.45432,24.42734,2024-05-01,343.59,296.41,14.84,n
8.34424,21.85761,2024-02-18,351.37,293.09,11.21,n
-3.05452,14.44332,2024-07-05,356.12,291.12,12.38,n
57.25278,123.64278,2024-07-08,344.62,293.58,21.25,n
-14.89223,30.63152,2024-07-05,367.0,307.32,11.89,h
-23.47353,26.2601,2024-08-27,349.01,318.08,11.21,n
6.56153,12.76833,2024-12-18,350.62,318.44,34.92,n
37.90415,-97.97278,2024-04-14,352.93,313.52,12.22,n
-20.0814,57.53601,2024-09-24,367.0,300.28,15.65,h
11.2142,-15.0562,2024-05-19,333.35,290.7,12.1,n
-14.73902,126.01604,2024-04-20,337.97,302.05,12.35,n
13.24284,27.77874,2024-12-04,342.23,308.26,57.48,n
-17.34681,21.20165,2024-08-10,346.26,307.51,12.72,n
11.51311,36.49715,2024-04-20,367.0,312.74,20.66,h
-20.49207,147.77524,2024-10-25,345.14,311.53,16.74,n
-16.78136,-57.75276,2024-09-25,346.53,293.9,12.8,n
-4.91788,16.44892,2024-04-11,352.54,295.13,22.49,n
4.88138,19.17454,2024-12-11,332.44,299.39,18.88,n
-10.24221,30.28531,2024-10-27,349.89,299.68,13.7,n
-8.142,24.80807,2024-07-31,367.0,298.11,33.9,h
46.71919,131.24374,2024-04-21,367.0,294.44,10.87,h
10.05641,-64.86331,2024-03-08,351.85,299.11,11.55,n
-16.62299,38.28247,2024-09-09,367.0,305.59,40.53,h
-9.39787,15.32472,2024-06-15,348.76,308.5,11.72,n
9.64039,-63.55417,2024-05-16,332.58,289.87,14.11,n
-9.47897,22.7275,2024-07-18,344.88,305.45,28.86,n
9.44401,19.60818,2024-12-06,339.32,300.68,13.7,n
-15.61183,142.35875,2024-11-13,346.66,294.32,10.68,n
9.55339,19.2336,2024-12-14,350.33,314.61,11.12,n
-12.07567,20.25281,2024-09-16,367.0,303.2,30.53,h
-9.22539,-57.08685,2024-08-12,350.87,310.23,25.38,n
58.73692,-115.08945,2024-07-20,367.0,315.66,10.77,h
5.74474,31.86398,2024-12-17,340.34,307.5,22.32,n
-14.65193,-58.2006,2024-09-08,367.0,316.84,17.73,h
2.94437,22.1046,2024-05-05,332.8,301.7,10.43,n
-10.41484,-64.46962,2024-08-19,347.6,292.65,89.0,n
61.41258,-107.66506,2024-08-12,354.92,302.58,18.69,n
53.65762,-126.69292,2024-08-19,348.65,285.56,17.55,n
-26.45288,-61.00654,2024-09-18,354.96,297.07,28.74,n
-8.22036,27.01954,2024-07-29,342.21,309.39,10.27,n
-8.3556,-70.46235,2024-09-11,333.94,301.04,79.65,n
-15.11401,20.36209,2024-08-08,355.83,313.18,17.09,n
-5.14037,18.68646,2024-08-27,338.38,297.91,11.67,n
-19.41977,-57.3912,2024-07-28,367.0,342.5,176.71,h
0.57648,110.60235,2024-07-28,338.01,292.21,11.49,n
-14.7355,21.6195,2024-09-28,367.0,338.0,173.29,h
4.91414,25.50005,2025-01-26,350.63,309.55,12.51,n
0.48199,127.99055,2024-11-11,330.59,291.78,12.47,n
-13.89108,-63.36536,2024-10-02,338.26,298.67,11.08,n
-31.7093,120.30078,2024-03-24,338.59,302.29,11.93,n
48.62421,39.65328,2024-09-01,367.0,302.43,15.83,h
9.67717,-0.57459,2025-01-22,349.55,319.03,11.97,n
13.25132,-16.00095,2024-03-02,346.08,315.0,12.92,n
44.83981,-115.12034,2024-10-09,350.44,291.68,33.02,n
11.8586,-12.48784,2024-05-02,342.43,307.42,13.7,n
-2.70717,-49.83087,2024-11-20,339.72,294.99,26.69,n
-18.20337,-56.5641,2024-10-12,352.47,290.19,12.24,n
48.78956,38.8533,2024-05-28,341.69,295.93,10.8,n
-10.94016,-50.64819,2024-09-12,346.47,299.67,18.22,n
-10.00072,21.02709,2024-08-10,336.37,301.89,110.57,n
30.88765,47.33844,2024-05-17,306.99,294.62,12.51,n
61.86867,126.87688,2024-07-25,343.94,301.83,20.56,n
6.19861,27.59908,2024-12-29,353.06,280.06,43.53,n
8.39701,20.9347,2024-02-01,345.63,301.21,11.37,n
-4.8562,35.5778,2024-10-13,345.8,312.77,10.09,n
-10.08285,15.987,2024-07-16,336.85,306.63,13.77,n
56.51525,-107.49911,2024-07-22,351.84,292.85,50.24,n
-8.97812,29.11246,2024-07-14,345.56,310.28,35.43,n
-19.10646,34.99133,2024-10-23,338.89,302.77,14.4,n
-13.59481,-64.18386,2024-08-24,367.0,293.62,21.65,h
-9.9805,26.74262,2024-06-02,356.57,303.27,17.84,n
63.56064,124.23615,2024-08-05,333.36,301.91,18.16,n
-12.34292,29.40999,2024-08-11,367.0,309.93,25.31,h
-16.46032,48.43995,2024-11-09,367.0,300.57,15.99,h
19.61242,101.93977,2024-04-03,346.25,310.88,17.42,n
8.08642,-10.88479,2024-03-27,342.46,301.86,14.86,n
-7.87026,23.30582,2024-04-30,339.24,299.1,12.48,n
-15.66965,-63.00537,2024-09-12,349.24,300.27,21.41,n
-17.17316,-56.79817,2024-10-17,341.69,290.76,37.57,n
-15.1887,14.38721,2024-10-23,344.09,312.49,12.11,n
-12.88368,22.64018,2024-07-31,348.43,305.76,11.31,n
-21.1475,136.60397,2024-10-08,348.55,314.13,28.82,n
-18.41502,-59.46846,2024-10-08,346.5,307.74,33.12,n
-9.48879,23.35531,2024-06-24,350.18,302.72,13.57,n
21.92383,95.20532,2024-03-11,367.0,308.29,33.88,h
-9.20035,22.02845,2024-08-09,354.01,309.81,17.67,n
-20.97923,140.81488,2024-10-28,347.81,311.61,15.69,n
-13.26725,37.66967,2024-09-13,350.81,310.34,13.02,n
9.26511,-1.67495,2025-01-22,350.34,318.2,16.9,n
-4.67575,26.30966,2024-05-19,367.0,295.88,10.08,h
-8.66561,14.78886,2024-09-21,341.92,295.63,11.18,n
9.2519,24.79823,2025-01-11,342.05,313.87,11.1,n
9.03867,17.19525,2025-01-30,352.48,321.36,22.47,n
-6.41364,-46.09386,2024-09-02,367.0,306.06,10.6,h
-12.96134,23.52387,2024-08-09,367.0,360.88,87.97,h
8.40119,23.44251,2024-11-30,354.51,304.96,17.49,n
12.18672,2.85024,2025-01-28,349.02,315.99,14.2,n
69.28269,134.57191,2024-06-30,349.64,276.2,10.69,n
-11.21613,-43.40409,2024-09-19,338.64,301.2,13.42,n
4.66017,-74.28951,2024-09-19,367.0,300.25,25.18,h
-15.0013,48.36417,2024-11-26,342.61,305.26,10.91,n
15.30935,-83.88783,2024-04-05,353.42,298.54,10.6,n
7.06659,-67.38523,2024-12-22,349.84,270.62,10.37,n
-5.64235,26.97418,2024-08-19,348.14,304.39,27.23,n
-13.43882,35.93076,2024-07-24,342.25,300.47,10.73,n
-26.18564,29.49134,2024-08-27,367.0,308.84,61.26,h
-32.80369,150.79176,2025-01-01,356.3,300.1,15.1,n
-3.3544,23.32724,2024-06-24,367.0,291.21,19.83,h
-4.25592,18.29312,2024-07-30,367.0,291.79,12.25,h
-6.70733,27.96065,2024-07-14,336.54,305.39,16.44,n
17.77673,-92.96848,2024-05-28,338.36,305.77,15.45,n
-13.78109,19.47445,2024-07-27,367.0,336.3,126.96,h
6.50071,28.6129,2024-12-10,338.41,305.34,13.72,n
17.21372,105.64143,2024-04-02,367.0,293.98,18.15,h
-13.5417,18.24008,2024-08-14,338.71,308.24,12.5,n
30.22428,79.34583,2024-06-16,335.12,297.76,10.26,n
-10.67089,17.62069,2024-07-23,341.59,306.25,26.81,n
-14.82798,32.70904,2024-05-02,335.69,305.93,47.26,n
-7.49981,34.76756,2024-08-13,342.21,297.55,11.03,n
7.98423,28.0909,2024-10-29,348.03,303.45,27.77,n
55.77818,-103.61749,2024-09-03,367.0,286.4,46.81,h
-11.67899,-47.75405,2024-09-02,341.89,303.59,15.66,n
65.97552,137.14633,2024-06-24,347.81,306.14,25.76,n
9.44187,18.85862,2025-01-05,345.15,316.46,13.16,n
-24.20557,31.90055,2024-07-11,349.32,325.72,86.24,n
60.11077,134.1282,2024-06-25,340.55,299.54,10.74,n
-11.15844,17.40519,2024-09-18,343.82,306.47,14.65,n
-13.83019,15.42286,2024-08-15,340.73,307.66,14.5,n
-17.23653,-58.81481,2024-08-06,350.24,313.08,12.08,n
-12.09889,135.5274,2024-10-20,346.72,293.65,12.0,n
-9.90984,23.14249,2024-08-26,367.0,304.28,13.15,h
8.50837,13.37657,2024-02-03,348.16,312.57,11.08,n
-15.73831,-64.28992,2024-09-11,355.89,312.69,27.32,n
-8.19057,29.70094,2024-08-17,341.17,299.49,19.14,n
-14.38678,39.16792,2024-08-12,348.85,311.83,11.42,n
-16.14983,14.20931,2024-08-16,352.94,318.51,13.84,n
-12.47027,-47.51841,2024-10-04,367.0,293.49,13.38,h
2.69287,-59.771,2024-11-04,335.5,294.78,10.33,n
-8.38865,18.72288,2024-06-03,340.38,302.02,17.94,n
46.36883,-113.62247,2024-03-16,345.78,293.49,28.09,n
-10.42759,21.21293,2024-08-11,367.0,311.05,33.62,h
-9.06852,20.90329,2024-07-17,336.98,304.33,15.52,n
12.67336,108.76215,2024-06-04,343.04,293.59,14.63,n
-7.3129,-55.65924,2024-08-05,336.74,294.48,26.32,n
11.61249,29.69311,2024-12-02,343.11,309.67,69.83,n
-19.69943,34.20288,2024-09-30,367.0,307.32,25.5,h
51.13393,117.24654,2024-07-29,349.6,304.64,24.51,n
-16.78775,137.75305,2024-10-21,338.63,307.03,12.38,n
-7.48008,-60.45219,2024-07-28,341.33,300.69,36.56,n
-7.80589,25.59863,2024-08-19,353.25,304.26,15.1,n
-6.39528,21.53074,2024-08-02,332.81,298.76,14.59,n
-7.12451,18.5082,2024-06-17,352.89,289.02,33.72,n
-13.27776,-46.32703,2024-09-28,345.78,293.99,15.48,n
-12.52361,26.32449,2024-07-14,348.34,309.91,77.58,n
-15.29388,125.93693,2024-04-21,367.0,295.03,16.98,h
9.37839,30.82889,2024-04-24,367.0,302.5,14.17,h
-8.0356,29.49318,2024-09-18,367.0,299.07,23.61,h
-13.04286,16.38647,2024-08-26,342.68,312.21,16.83,n
10.12728,-3.01449,2024-12-26,344.53,310.0,12.48,n
10.77132,4.55234,2025-01-12,352.64,322.14,12.75,n
-12.55818,132.75023,2024-07-19,349.49,313.93,13.2,n
-9.75696,15.37475,2024-06-25,354.41,315.08,14.41,n
47.25483,41.30288,2024-03-09,343.44,287.47,59.54,n
-3.65885,23.58974,2024-06-25,341.22,297.75,19.54,n
55.64337,-107.09753,2024-07-19,367.0,300.2,10.48,h
64.0563,-114.75165,2024-07-28,349.08,300.21,11.85,n
43.6987,-110.14301,2024-08-21,355.52,299.26,17.96,n
-13.81794,-60.64058,2024-10-08,367.0,341.97,274.45,h
-17.48683,-58.0531,2024-08-12,350.71,317.14,29.83,n
-24.62668,27.28069,2024-06-03,367.0,306.71,41.02,h
54.77997,119.52842,2024-06-06,342.03,289.85,54.72,n
-14.50121,33.76731,2024-06-14,346.78,297.17,10.09,n
6.34146,124.56615,2024-07-20,339.81,277.16,11.51,n
-14.78161,126.08815,2024-10-01,355.89,315.04,21.97,n
-13.70079,21.43743,2024-08-15,367.0,306.41,10.79,h
-32.27074,26.41552,2024-10-08,352.59,295.44,13.67,n
-14.02403,18.71863,2024-09-01,353.02,314.38,25.65,n
-3.98235,19.27362,2024-08-26,331.73,294.03,10.3,n
-9.91632,18.91888,2024-08-10,353.13,313.68,41.09,n
64.82999,-124.28574,2024-08-08,352.19,308.13,23.42,n
22.00697,98.86179,2024-03-28,352.82,308.81,47.96,n
10.62802,-14.37265,2024-03-27,353.69,317.58,11.42,n
-13.06056,135.95424,2024-07-10,339.68,300.97,11.01,n
9.06431,32.51165,2024-12-13,339.62,307.59,35.27,n
-23.30797,-57.50648,2024-03-30,341.81,300.44,11.03,n
-11.35745,17.08855,2024-08-13,338.96,311.38,10.76,n
-15.63702,-60.67105,2024-08-21,352.91,312.26,19.56,n
-31.28728,-58.99989,2024-09-20,355.05,306.21,27.15,n
-6.87268,24.94827,2024-07-13,349.77,306.43,18.12,n
4.44119,18.97341,2024-12-31,337.84,291.94,12.61,n
-10.64177,29.12849,2024-08-14,333.39,297.5,13.26,n
5.79366,-1.00557,2024-04-12,351.63,292.14,41.4,n
6.28455,27.25049,2025-01-08,346.22,303.27,96.2,n
-19.89766,143.88541,2025-01-12,348.57,293.62,20.89,n
-9.20773,34.12993,2024-09-13,339.83,295.62,13.64,n
-3.18191,-60.08952,2024-09-13,341.68,307.83,10.14,n
-10.48452,36.68882,2024-10-13,350.47,313.7,15.9,n
-2.05229,-50.1376,2024-11-14,330.76,294.4,10.04,n
-20.96531,-45.13263,2024-08-21,340.23,313.19,16.21,n
58.18774,118.24571,2024-07-08,343.51,302.87,14.53,n
3.2909,-60.98862,2024-03-22,344.5,312.72,12.71,n
-25.75815,-50.24528,2024-08-16,342.2,296.9,10.42,n
-9.99538,24.22379,2024-08-22,367.0,307.22,21.59,h
-13.807,134.96933,2024-07-26,343.98,297.3,10.43,n
